908; random vibrat random vibrat is vibrat which result from an excit which is not well repres by ani simpl function sinusoid step etc or ani simpl combin of such function but which is satisfactorili model by a stochast process it is perhap not too much of an exagger to sai that /all vibrat is random vibrat / everi vibrat record contain /hash/ at some level nevertheless until recent engin vibrat theori ha been abl to get along without includ the consider of random excit now in sever field simultan there ha occur a burst of activ in the applic of random process the respons of aircraft to buffet from atmospher turbul and the respons of ship to confus sea have been put on reason firm foot possibl the most dramat problem have been pose by the develop of larg jet and rocket engin which produc spectacular amount of random vibrat energi the high level of random vibrat in a jet plane or a missil provid a sever environ with respect to fatigu failur of structur member and with respect to malfunct of sensit equip; random vibration   random vibration is vibration which results from an excitation which is not well represented by any simple function  sinusoid  step  etc   or any simple combination of such functions but which is satisfactorily modeled by a stochastic process    it is perhaps not too much of an exaggeration to say that /all vibration is random vibration  /  every vibration record contains /hash/ at some level    nevertheless  until recently  engineering vibration theory has been able to get along without including the consideration of random excitations   now in several fields simultaneously there has occurred a burst of activity in the application of random processes    the response of aircraft to buffeting from atmospheric turbulence and the response of ships to confused seas have been put on reasonably firm footing    possibly the most dramatic problems have been posed by the development of large jet and rocket engines which produce spectacular amounts of random vibrational energy    the high level of random vibration in a jet plane or a missile provides a severe environment with respect to fatigue failure of structural members and with respect to malfunctions of sensitive equipment  
909; the effect of jet nois on aircraft structur the present state of knowledg on the problem of fatigu failur due to vibrat excit by jet nois is review it is conclud that it should current be possibl to make reason estim of the stress level set up in a structur by jet nois but in gener the result fatigu life of the compon cannot be estim with ani confid; the effect of jet noise on aircraft structures   the present state of knowledge on the problem of fatigue failure due to vibrations excited by jet noise is reviewed   it is concluded that it should currently be possible to make reasonable estimates of the stress levels set up in a structure by jet noise but  in general  the resultant fatigue life of the components cannot be estimated with any confidence  
910; natur frequenc of continu beam of uniform span length a simpl graphic network is us to determin the natur frequenc of flexur vibrat of continu beam have ani number of span of uniform length the network is base upon a rel few calcul valu; natural frequencies of continuous beams of uniform span length   a simple graphical network is used to determine the natural frequencies of flexural vibration of continuous beams having any number of spans of uniform length   the network is based upon a relatively few calculated values  
911; experiment studi of the random vibrat of an aircraft structur excit by jet nois record have been made of the strain induc in a full scale rear fuselag test structur of the caravel air liner when on jet engin is run at maximum take off thrust the analysi ha been concentr on the strain in the centr of panel correl measur indic that the larger panel strain occur abov reson peak in each panel ha been identifi with the fundament stringer twist mode but the mode shape for the two smaller peak have not been complet determin an attempt ha been made to calcul the panel reson frequenc theoret; experimental study of the random vibrations of an aircraft structure excited by jet noise   recordings have been made of the strains induced in a full scale rear fuselage test structure of the caravelle air liner when one jet engine is running at maximum take off thrust    the analysis has been concentrated on the strains in the centres of panels    correlation measurements indicate that the larger panel strains occur above resonance peak in each panel has been identified with the fundamental stringer twisting mode but the mode shapes for the two smaller peaks have not been completely determined   an attempt has been made to calculate the panel resonant frequencies theoretically  
912; the axisymmetr free convect temperatur field along a vertic thin cylind with a view to studi the effect of strong transvers curvatur on boundari layer problem the axisymmetr free convect problem along a vertic thin cylind is investig theoret as well as experiment a theori is develop as an extens of the pohlhausen solut of a thick axisymmetr laminar boundari layer by mark and by glauert and lighthil experi consist of a thermocoupl survei of the temperatur field over an electr heat brass cylind of diamet and 10 ft height and an interferometr studi of the densiti field over a bare tungsten wire of 0 02 in diamet and 5 ft height the thermal layer thick ar about five and fifti time the radii of the cylind respect experiment result of the local heat transfer coeffici ar in excel agreement with the theori thi in turn justifi the theori of laminar boundari layer along a thin cylind at least indirectli; the axisymmetric free convection temperature field along a vertical thin cylinder   with a view to studying the effect of strong transverse curvature on boundary layer problems  the axisymmetric free  convection problem along a vertical thin cylinder is investigated theoretically as well as experimentally    a theory is developed as an extension of the pohlhausen solution of a thick axisymmetric laminar boundary layer by mark and by glauert and lighthill    experiments consist of a thermocouple survey of the temperature field over an electrically heated brass cylinder of diameter and 10 ft  height and an interferometric study of the density field over a bare tungsten wire of 0 02 in  diameter and 5 ft  height    the thermal layer thicknesses are about five and fifty times the radii of the cylinders  respectively   experimental results of the local heat transfer coefficient are in excellent agreement with the theory    this  in turn  justifies the theories of laminar boundary layer along a thin cylinder  at least indirectly  
913; vibrat of beam on mani support the natur frequenc of a continu beam rest on an arbitrari number of uniformli space support ar determin from a differ equat formul these frequenc fall in period space group that ar separ by spectral gap of width equal to approxim half the interv between the natur frequenc of a singl beam on a squar root frequenc scale these group tend to uniform spectra as the number of support tend to infin but the gap remain give a band pass charact to the entir spectrum wave propag along an infinit period support beam is discuss and the phase and group veloc evalu as function of frequenc; vibrations of beams on many supports   the natural frequencies of a continuous beam resting on an arbitrary number of uniformly spaced supports are determined from a difference equation formulation    these frequencies fall in periodically spaced groups that are separated by spectral gaps of widths equal to approximately half the interval between the natural frequencies of a single beam on a square root frequency scale    these groups tend to uniform spectra as the number of supports tends to infinity  but the gaps remain  giving a band pass character to the entire spectrum    wave propagation along an infinite  periodically supported beam is discussed and the phase and group velocities evaluated as functions of frequency  
914; transtabl flutter of superson aircraft panel for certain aero elast configur it is possibl to ascertain critic flutter condit from static consider alon the idea is simpli on of negat when the air speed exce a certain valu static stabl equilibrium and sometim equilibrium itself take place there ar time when the dynam of a situat ar complex enough to defi a tractabl analysi the valu of be abl to indic a flutter criterion from the simpler static is clear we will suppos flutter begin when some critic valu of the air speed or some paramet simpli relat the to is exceed here we will show that there is a critic valu which when exceed preclud static equilibrium underli our work is the premis that these two critic valu ar the same thi assumpt beg discuss we will call the lowest valu of our air speed paramet to preclud static stabl equilibrium of the system the transtabl valu in some case excess of thi valu will ban all possibl of static equilibrium stabl or not we will then call it a strong transtabl valu; transtability flutter of supersonic aircraft panels   for certain aero elastic configurations it is possible to ascertain critical flutter conditions from static considerations alone    the idea is simply one of negation    when the air speed exceeds a certain value statically stable equilibrium   and sometimes equilibrium itself take place    there are times when the dynamics of a situation are complex enough to defy a tractable analysis    the value of being able to indicate a flutter criterion from the simpler statics is clear   we will suppose flutter begins when some critical value of the air speed  or some parameter simply related the to  is exceeded    here we will show that there is a critical value which  when exceeded  precludes static equilibrium    underlying our work is the premise that these two critical values are the same    this assumption begs discussion   we will call the lowest value of our air speed parameter to preclude statically stable equilibrium of the system the transtability value   in some cases  excess of this value will ban all possibility of static equilibrium   stable or not   we will then call it a strong transtability value  
915; a buckl plate in a superson stream the forcibl buckl of an extern skin plate from a guid missil with a pin end is consid in a superson air flow conidt of dynam stabil orthogon and expans of the buckl mode the degre of freedom and case of small deflect ar consid without a 50 half angl conic afterbodi in a pressur ballist of rang at nomin mach number of 3 5 and of 90000 and 220000 respect it; a buckled plate in a supersonic stream   the forcible buckling of an external skin plate from a guided missile  with a pinned end  is considered in a supersonic air flow   conidtions of dynamic stability orthogonality and expansion of the buckling mode  the degree of freedom and cases of small deflection are considered   without a 50 half angle conical afterbody in a pressurized ballistic of range at nominal mach numbers of 3 5 and of 90000 and 220000  respectively   it
916; the flow around oscil low aspect ratio wing at transon speed when certain condit ar fulfil for thick ratio aspect ratio and reduc frequenc for a three dimension wing it can be shown that the partial differenti equat for the non steadi perturb potenti can be reduc to a compar simpl linear equat the solut is then obtain by appli a fourier transform in the free stream direct and then us an iter process develop by adam and sear for steadi flow the method give solut valid for low combin of aspect ratio and reduc frequenc the method is appli to a delta wing oscil in some select rigid and elast mode from the result it can be seen that the special non steadi forc in the potenti equat which ar neglect in slender bodi theori ar veri import stabil deriv can also be obtain by the method and it is seen that the damp in pitch mai be neg at m 1 for delta wing of too high aspect ratio; the flow around oscillating low aspect ratio wings at transonic speeds   when certain conditions are fulfilled for thickness ratio  aspect ratio  and reduced frequency for a three dimensional wing  it can be shown that the partial differential equation for the non steady perturbation potential can be reduced to a comparatively simple linear equation   the solution is then obtained by applying a fourier transformation in the free stream direction and then using an iterative process developed by adams and sears for steady flow   the method gives solutions valid for low combinations of aspect ratio and reduced frequency   the method is applied to a delta wing oscillating in some selected rigid and elastic modes   from the results it can be seen that the special non steady forces in the potential equation  which are neglected in slender body theory  are very important   stability derivatives can also be obtained by the method and it is seen that the damping in pitch may be negative at m 1 for delta wings of too high aspect ratio  
917; a method of calcul the short period longitudin stabil deriv of a wing in linearis unsteadi compress flow a method is develop for the calcul of the pressur distribut and the aerodynam forc and moment on a wing perform harmon pitch and heav oscil the calcul is base on the assumpt of inviscid potenti flow without shock wave and is restrict to small incid so that the linear theori is valid in contrast to other work in the field the theori appli to all mach number it is restrict to small valu of the reduc frequenc and should be valid for the usual rang of short period occur at present in flight the formal solut yield two integr equat for the part of the load which ar in phase and go out of phase with the oscil these ar of the same form as the correspond equat in steadi flow the wai is thu open for solut over the whole mach number rang at small frequenc if the correspond steadi solut can be found the calcul is in fact easiest for m = 1 and ha been done here for delta wing to supplement a previou superson calcul made on differ frequenc assumpt which broke down near m = 1 it appear from the two set of result that the short period oscil will be unstabl near m = 1 if the apex angl of the delta wing is greater than about 60 thi confirm a now gener recognis trend such result near m = 1 must of cours be invalid to an unknown extent by thick viscos and shock wave at their maximum effect nevertheless it is unlik that these factor will remov the critic natur of the transon damp as calcul by thi method with all it obviou limit thi method when extend to other planform should provid a us tool in studi the effect of geometr paramet on the stabil of an aircraft at transon speed; a method of calculating the short period longitudinal stability derivatives of a wing in linearised unsteady compressible flow   a method is developed for the calculation of the pressure distribution and the aerodynamic forces and moments on a wing performing harmonic pitching and heaving oscillations   the calculation is based on the assumption of inviscid potential flow without shock waves and is restricted to small incidence  so that the linearized theory is valid   in contrast to other work in the field the theory applies to all mach numbers    it is restricted to small values of the reduced frequency and should be valid for the usual range of short periods occurring at present in flight    the formal solution yields two integral equations for the parts of the load  which are in phase and go out of phase with the oscillation   these are of the same form as the corresponding equation in steady flow   the way is thus opened for solutions over the whole mach number range at small frequencies  if the corresponding steady solutions can be found    the calculation is in fact easiest for m = 1 and has been done here for delta wings to supplement a previous supersonic calculation  made on different frequency assumptions  which broke down near m = 1   it appears from the two sets of results that the short period oscillation will be unstable near m = 1  if the apex angle of the delta wing is greater than about 60    this confirms a now generally recognised trend   such results near m = 1 must of course be invalidated to an unknown extent by thickness viscosity and shock waves at their maximum effect    nevertheless it is unlikely that these factors will remove the critical nature of the transonic damping as calculated by this method   with all its obvious limitations this method  when extended to other planforms  should provide a useful tool in studying the effect of geometrical parameters on the stability of an aircraft at transonic speeds  
918; on the low aspect ratio oscil rectangular wing in superson flow the laplac transform of the lift distribut on an oscil rectangular wing in a superson flow is obtain by separ the linearis equat for the veloc potenti in ellipt cylindr co ordin the result for the case of no spanwis distort ar expand in ascend power of the aspect ratio in order to compar with the slender bodi theori and the longitudin stabil deriv ar calcul it is found that at either superson or transon speed singl degre of freedom instabl in pitch is imposs insofar as the fourth power of the aspect ratio is neglect; on the low aspect ratio oscillating rectangular wing in supersonic flow   the laplace transform of the lift distribution on an oscillating rectangular wing in a supersonic flow is obtained by separating the linearised equation for the velocity potential in elliptic  cylindrical  co ordinates    the results for the case of no spanwise distortion are expanded in ascending powers of the aspect ratio in order to compare with the slender body theory  and the longitudinal stability derivatives are calculated    it is found that at either supersonic or transonic speeds single degree  of freedom instability in pitch is impossible insofar as the fourth power of the aspect ratio is neglected  
919; theoret studi of unsteadi transon flow part iii the oscil low aspect ratio rectangular wing by expand the veloc potenti in an asymptot seri the aerodynam forc on an oscil low aspect ratio rectangular wing ar calcul the approxim theori is valid for small valu of ko /o semi span to chord ratio k reduc frequency/ and complement an earlier low aspect ratio wing theori by the author valid onli for point wing like delta wing the present report give formula for the calcul of gener forc for ani smooth flexibl or rigid mode of oscil with spanwis symmetri comparison with the slender wing theori show that except for wing of veri low aspect ratio unsteadi flow effect ar appreci even at fairli low reduc frequenc near the upper limit in ko for the applic of the present theori good agreement is obtain with a recent theori for high aspect ratio; theoretical studies of unsteady transonic flow   part iii   the oscillating low aspect ratio rectangular wing   by expanding the velocity potential in an asymptotic series  the aerodynamic forces on an oscillating low aspect ratio rectangular wing are calculated   the approximate theory is valid for small values of ko /o semi span to chord ratio   k reduced frequency/ and complements an earlier low aspect ratio wing theory by the author valid only for pointed wings like delta wings   the present report gives formulas for the calculation of generalized forces for any smooth  flexible or rigid mode of oscillation with spanwise symmetry   comparisons with the slender wing theory show that  except for wings of very low aspect ratio  unsteady flow effects are appreciable even at fairly low reduced frequencies   near the upper limit in ko for the applicability of the present theory good agreement is obtained with a recent theory for high aspect ratios  
920; superson flow over an inclin wing of zero aspect ratio an asymptot express is found for the lift distribut on a long narrow laminar wing at incid in a superson stream the approxim of the linear potenti theori ar us; supersonic flow over an inclined wing of zero aspect ratio   an asymptotic expression is found for the lift distribution on a long  narrow  laminar wing  at incidence in a supersonic stream   the approximations of the linearized potential theory are used  
921; slender bodi theori review and extens the approxim theori of flow about slender bodi and wing origin by munk and jone is review it is present here in a form that emphas the relat to the sourc sink method of von karman and other the extens to noncircular bodi is made for subson flow parallel ward s extens for superson flow the calcul of pressur and forc and the extens of the theori to unsteadi flow ar review and some discrep in the publish literatur ar explain final interpret the jone slender wing result as the first term of an expans in power of a breadth paramet /e g aspect ratio/ it is shown how a more accur theori can be develop by carri addit term for both subson and superson speed thi theori of not so slender wing is appli to some practic wing problem includ direct problem of flow past given wing and problem of wing design for minimum drag the accuraci of the new result is assess by comparison with linear superson airfoil theori for the special case of a flat delta wing; slender body theory review and extension   the approximate theory of flow about slender bodies and wings originated by munk and jones is reviewed   it is presented here in a form that emphasizes the relation to the source sink methods of von karman and others   the extension to noncircular bodies is made for subsonic flow  paralleling ward s extension for supersonic flow   the calculation of pressures and forces and the extension of the theory to unsteady flows are reviewed  and some discrepancies in the published literature are explained   finally  interpreting the jones slender wing result as the first term of an expansion in powers of a breadth parameter /e g   aspect ratio/  it is shown how a more accurate theory can be developed by carrying additional terms for both subsonic and supersonic speeds   this theory of not so slender wings is applied to some practical wing problems  including direct problems of flow past given wings and problems of wing design for minimum drag   the accuracy of the new results is assessed by comparison with linearized supersonic airfoil theory for the special case of a flat delta wing  
922; superson flow past slender bodi of revolut slope of whose median section is discontinu the theori of superson flow around slender bodi of revolut yaw or unyaw with point or open bow base on the linear equat is extend to the case when the meridian section of the outer surfac ha discontinu in slope express for the pressur distribut on the surfac ar obtain it is found that the drag coeffici is no longer independ of mach number and tend to zero more slowli than the squar of the thick of the bodi the larg pressur chang behind a discontinu is made up remark rapidli the first approxim to the lift coeffici is unchang; supersonic flow past slender bodies of revolution  slope of whose median section is discontinuous   the theory of supersonic flow around slender bodies of revolution  yawed or unyawed  with pointed or open bows  based on the linearized equation  is extended to the case when the meridian section of the outer surface has discontinuities in slope    expressions for the pressure distribution on the surface are obtained    it is found that the drag coefficient is no longer independent of mach number  and tends to zero more slowly than the square of the thickness of the body    the large pressure change behind a discontinuity is made up remarkably rapidly    the first approximation to the lift coefficient is unchanged  
923; method for estim lift interfer of wing bodi combin at superson speed the modifi slender bodi method us by nielsen katzen and tang in rm a50f06 1950 to predict the lift and moment interfer of triangular wing bodi combin ha been adapt to combin with other than triangular wing that part of the method for predict the effect of the bodi on the wing ha been retain but a new method for predict the effect of the wing on the bodi ha been present these method have been appli to the predict of the lift curv slope of nearli 100 triangular rectangular and trapezoid wing bodi configur the estim and experiment valu for the lift curv slope agre for most of the case within 10 percent some of the higher order effect that must be taken into account in a theori that is to give greater accuraci than the present on ar discuss a numer exampl illustr the method is includ; methods for estimating lift interference of wing body combinations at supersonic speeds   the modified slender body method used by nielsen  katzen  and tang in rm a50f06  1950  to predict the lift and moment interference of triangular wing body combinations has been adapted to combinations with other than triangular wings    that part of the method for predicting the effect of the body on the wing has been retained  but a new method for predicting the effect of the wing on the body has been presented    these methods have been applied to the prediction of the lift curve slopes of nearly 100 triangular  rectangular  and trapezoidal wing body configurations    the estimated and experimental values for the lift curve slopes agree for most of the cases within 10 percent    some of the higher order effects that must be taken into account in a theory that is to give greater accuracy than the present one are discussed    a numerical example illustrating the method is included  
924; a method for calcul the lift and centr of pressur of wing bodi tail combin at subson transon speed a method is present for calcul the lift and pitch moment characterist of circular cylindr bodi in combin with triangular rectangular or trapezoid wing or tail through the subson transon and superson speed rang the method cover unbank wing sweptback lead edg or sweptforward trail edg low angl of attack and the effect of wing and tail incid the wing bodi interfer is handl by the method present in naca rm s a51j04 and a52b06 and the wing tail interfer is treat by assum on complet roll up vortex per wing panel and evalu the tail load by strip theori a comput tabl and set of design chart ar present which reduc the calcul to routin oper comparison is made between the estim and experiment characterist for a larg number of wing bodi and wing bodi tail combin gener speak the lift were estim to within 10 percent and the center of pressur were estim to within effect of wing deflect on wing tail interfer at superson speed wa not correctli predict for triangular wing with superson lead edg; a method for calculating the lift and centre of pressure of wing body tail combinations at subsonic  transonic speeds   a method is presented for calculating the lift and pitching moment characteristics of circular cylindrical bodies in combination with triangular  rectangular  or trapezoidal wings or tails through the subsonic  transonic  and supersonic speed ranges   the method covers unbanked wings  sweptback leading edges or sweptforward trailing edges  low angles of attack  and the effects of wing and tail incidence    the wing body interference is handled by the method presented in naca rm s a51j04 and a52b06  and the wing tail interference is treated by assuming one completely rolled up vortex per wing panel and evaluating the tail load by strip theory    a computing table and set of design charts are presented which reduce the calculations to routine operations    comparison is made between the estimated and experimental characteristics for a large number of wing body and wing body tail combinations    generally speaking  the lifts were estimated to within 10 percent and the centers of pressure were estimated to within effect of wing deflection on wing tail interference at supersonic speeds was not correctly predicted for triangular wings with supersonic leading edges  
925; factor affect load at hyperson speed thi paper give a brief summari of current load inform at hyperson speed sever method which the design can emploi in estim the load on variou aircraft compon ar discuss the paper deal with the characterist of both slender and blunt configur and touch upon the effect of boundari layer and aerodynam interfer; factors affecting loads at hypersonic speeds   this paper gives a brief summary of current loads information at hypersonic speeds    several methods which the designer can employ in estimating the loads on various aircraft components are discussed    the paper deals with the characteristics of both slender and blunt configurations and touches upon the effects of boundary layer and aerodynamic interference  
926; post buckl behaviour of circular cylinder shell under hydrostat pressur the postbuckl behavior of initi perfect thin wall circular cylindr shell under hydrostat pressur is investig with the aid of the principl of stationari potenti energi togeth with appropri approxim deflect function calcul show that postbuckl equilibrium configur exist for load greater than as well as load slightli less than the critic load calcul from small deflect theori load less than the critic load ar obtain onli for a finit rang of a paramet indic of shell geometri for load correspond to radial displac of the order of the shell thick it is found that the number of circumferenti wave remain essenti constant with increas deflect and equal to the number of wave develop at buckl; post buckling behaviour of circular cylinderical shells under hydrostatic pressure   the postbuckling behavior of initially perfect  thin walled  circular cylindrical shells under hydrostatic pressure is investigated with the aid of the principle of stationary potential energy together with appropriate approximate deflection functions   calculations show that postbuckling equilibrium configurations exist for loads greater than as well as loads slightly less than the critical load calculated from small deflection theory    loads less than the critical load are obtained only for a finite range of a parameter indicative of shell geometry    for loads corresponding to radial displacements of the order of the shell thickness  it is found that the number of circumferential waves remain essentially constant with increasing deflection and equal to the number of waves developed at buckling  
927; investig of normal forc distribut and wake vortex characterist of bodi of revolut at superson speed the superson aerodynam characterist of inclin bodi of revolut at high angl of attack have been investig in order to provid a more basic understand of the bodi vortex wake flow and it relat to the problem of bodi wing interfer the result of wind tunnel test wherebi the normal forc pitch moment normal forc distribut and the local flow properti in the vicin of the bodi were determin ar discuss and analyz comparison of experiment normal forc coeffici and center of pressur data with valu calcul in accord with theori which includ method for estim the effect of viscos show that the accuraci of these estim is strongli depend on the bodi fine ratio and the angl of attack further comparison of the distribut of theoret and experiment deriv cross flow drag coeffici clearli show that in gener the disagr between experi and exist theori is due to the inadequ predict of the magnitud and distribut of the forc result from flow separ the circul strength of the concentr vortic and the circul strength of the vortex feed sheet in the bodi vortex wake ar determin by close contour veloc perimet integr for path enclos the vortex or the feed sheet the valu of vortex strength calcul in thi manner ar in close agreement with the valu predict by vortex strength formula written for a simpl theoret model for which it is assum that the cross flow in ani plane along the cylindr portion of the bodi is repres by the steadi incompress potenti flow about a cylind two symmetr vortic of equal strength and the attend imag vortic howev in comput these strength it is necessari to us the vortex locat and the viscou normal forc distribut determin from experi the experiment determin valu of vortex strength ar in turn us to calcul by mean of the aforement incompress cross flow potenti the local flow inclin angl which ar in good agreement with the measur valu except in the vortex core in the vicin of the feed sheet and in region for which transon cross flow veloc ar expect a consider of these variou region with simpl method which account for the observ phenomena lead to substanti improv in the agreement between theori and experi it is indic that the complet vortex wake flow mai be adequ predict for a bodi of revolut for condit repres by the theoret flow model provid that the distribut of the viscou normal forc and the vortex locat ar accur known; investigation of normal force distributions and wake vortex characteristics of bodies of revolution at supersonic speeds   the supersonic aerodynamic characteristics of inclined bodies of revolution at high angles of attack have been investigated in order to provide a more basic understanding of the body vortex wake flow and its relation to the problem of body wing interference    the results of wind tunnel tests  whereby the normal force  pitching moment  normal force distributions  and the local flow properties in the vicinity of the body were determined  are discussed and analyzed   comparisons of experimental normal force coefficient and center of pressure data with values calculated in accordance with theories which include methods for estimating the effects of viscosity show that the accuracy of these estimates is strongly dependent on the body fineness ratio and the angle of attack   further comparisons of the distributions of theoretical and experimentally derived cross flow drag coefficients clearly show that  in general  the disagreement between experiment and existing theories is due to the inadequate prediction of the magnitude and distribution of the forces resulting from flow separation   the circulation strengths of the concentrated vortices and the circulation strengths of the vortex feeding sheets in the body vortex wake are determined by closed contour velocity perimeter integrations for paths enclosing the vortex or the feeding sheet   the values of vortex strength calculated in this manner are in close agreement with the values predicted by vortex strength formulas written for a simple theoretical model for which it is assumed that the cross flow in any plane along the cylindrical portion of the body is represented by the steady incompressible potential flow about a cylinder  two symmetrical vortices of equal strength  and the attendant image vortices    however  in computing these strengths it is necessary to use the vortex locations and the viscous normal force distributions determined from experiment   the experimentally determined values of vortex strength are  in turn  used to calculate  by means of the aforementioned incompressible cross flow potential  the local flow inclination angles which are in good agreement with the measured values  except in the vortex core  in the vicinity of the feeding sheet  and in regions for which transonic cross flow velocities are expected    a consideration of these various regions with simple methods which account for the observed phenomena leads to substantial improvement in the agreement between theory and experiment   it is indicated that the complete vortex wake flow may be adequately predicted for a body of revolution  for conditions represented by the theoretical flow model   provided that the distribution of the viscous normal force and the vortex locations are accurately known  
928; a new theori for the buckl of thin cylind under axial compress and bend the result of experi on axial load of cylindr shell thin enough to buckl below the elast limit and too short to buckl as euler column ar not in good agreement with previou theori which have been base on the assumpt of perfect initi shape and infinitesim deflect experiment failur stress rang from 0 6 to 0 15 of the theoret the discrep is appar consider greater for brass and mild steel specimen than for duralumin and increas with the radiu thick ratio there is an equal great discrep between observ and predict shape of buckl deflect in thi paper an approxim larg deflect theori is develop which permit initi eccentr or deviat from cylindr shape to be consid true instabl is of cours imposs under such condit the stress distribut is no longer uniform and it is assum that final failur take place when the maximum stress reach the yield point the effect of initi eccentr and of larg deflect is much greater than for the case of simpl strut measur of initi eccentr in actual cylind have not been made howev it is shown that most of these discrep can be explain if the initi deviat from cylindr form ar assum to be resolv into a doubl harmon seri and if certain reason assumpt ar made as to the magnitud of these compon of the deviat with these assumpt the fail stress is found to be a function of the yield point as well as of the modulu of elast and the radiu thick ratio on the basi of thi a tent design formula 5 is proposel which involv relat suggest by the theori but is base on experiment data it is shown that similar discrep between experi and previou theori on the buckl of thin cylind in pure bend can be reason explain on the same basi and that the maximum bend stress can be taken as about 1 4 time the valu given by equat buckl problem can probabl be explain by similar consider and it is hope that thi discuss mai help to open a new field in the studi of buckl problem the larg deflect theori develop in the paper should be us in explor thi field and mai be us in other applic as well the paper present the result of about a hundr new test of thin cylind in axial compress and bend which togeth with numer test by lundquist form the experiment evid for the conclus arriv at; a new theory for the buckling of thin cylinders under axial compression and bending   the results of experiments on axial loading of cylindrical shells  thin enough to buckle below the elastic limit and too short to buckle as euler columns  are not in good agreement with previous theories  which have been based on the assumptions of perfect initial shape and infinitesimal deflections    experimental failure stresses range from 0 6 to 0 15 of the theoretical    the discrepancy is apparently considerably greater for brass and mild steel specimens than for duralumin and increases with the radius  thickness ratio    there is an equally great discrepancy between observed and predicted shapes of buckling deflections   in this paper an approximate large deflection theory is developed  which permits initial eccentricities or deviations from cylindrical shape to be considered    true instability is  of course  impossible under such conditions   the stress distribution is no longer uniform  and it is assumed that final failure takes place when the maximum stress reaches the yield point    the effect of initial eccentricities and of large deflections is much greater than for the case of simple struts    measurements of initial eccentricities in actual cylinders have not been made   however  it is shown that most of these discrepancies can be explained if the initial deviations from cylindrical form are assumed to be resolved into a double harmonic series  and if certain reasonable assumptions are made as to the magnitudes of these components of the deviations    with these assumptions the failing stress is found to be a function of the yield point as well as of the modulus of elasticity and the radius thickness ratio    on the basis of this a tentative design formula  5  is proposel  which involves relations suggested by the theory but is based on experimental data   it is shown that similar discrepancies between experiments and previous theories on the buckling of thin cylinders in pure bending can be reasonably explained on the same basis  and that the maximum bending stress can be taken as about 1 4 times the values given by equation buckling problems can probably be explained by similar considerations  and it is hoped that this discussion may help to open a new field in the study of buckling problems   the large deflection theory developed in the paper should be useful in exploring this field  and may be used in other applications as well   the paper presents the results of about a hundred new tests of thin cylinders in axial compression and bending  which  together with numerous tests by lundquist  form the experimental evidence for the conclusions arrived at  
929; stabil of the cylindr shell of variabl curvatur the report is a first attempt to devis a calcul method for repres the buckl behavior of cylindr shell of variabl curvatur the problem occur for instanc in dimens wing nose the stabil behavior of which is decis influenc by the variabl of curvatur the calcul is made possibl by simplifi the stabil equat permiss for the shell of small curvatur and by assum that the curvatur as a function of the arc length s can be repres by a veri few fourier term we evalu the formula for the special case of an ellips like half oval with an axi ratio under compress in longitudin direct shear and a combin of shear and compress howev the result can also be appli approxim to an unsymmetr oval shell segment under compress shear and bend so that the numer valu contain in the diagram 10 to 12 repres directli dimens data for the wing nose; stability of the cylindrical shell of variable curvature   the report is a first attempt to devise a calculation method for representing the buckling behavior of cylindrical shells of variable curvature    the problem occurs  for instance  in dimensioning wing noses  the stability behavior of which is decisively influenced by the variability of curvature    the calculation is made possible by simplifying the stability equations  permissible for the shell of small curvature  and by assuming that the curvature as a function of the arc length s can be represented by a very few fourier terms   we evaluated the formulas for the special case of an ellipse like half oval with an axis ratio under compression in longitudinal direction  shear  and a combination of shear and compression    however  the results can also be applied approximately to an unsymmetrical oval shell segment under compression  shear  and bending so that the numerical values contained in the diagrams 10 to 12 represent directly dimensioning data for the wing nose  
930; gener theori of larg deflect of thin shell with special applic to conic shell a gener theori is develop for the case of larg deflect but with rotat of the element neglig compar to uniti the deriv is carri out in tensor form and therefor ani coordin system on the surfac of the shell can be us the effect of initi imperfect is includ it is shown that for shell of neglig gaussian curvatur shallow shell and develop surfac the problem can be reduc to the solut of two fourth order partial differenti equat in a stress function and the deflect normal to the shell for shell form a surfac of revolut the result ar indic in term of the equat of the gener curv the differenti equat for the conic shell ar then list; general theory of large deflections of thin shells with special applications to conical shells   a general theory is developed for the case of large deflections but with rotations of the elements negligible compared to unity    the derivation is carried out in tensor form and therefore any coordinate system on the surface of the shell can be used    the effect of initial imperfections is included    it is shown that for shells of negligible gaussian curvature  shallow shells and developable surfaces   the problem can be reduced to the solution of two fourth order partial differential equations in a stress function and the deflection normal to the shell    for shells forming a surface of revolution the results are indicated in terms of the equation of the generating curve    the differential equations for the conical shell are then listed  
931; stabil equat for conic shell the author rewrit v s vlasov s equat for linear stabil theori of shell prikl mat meh 8 1944 109 placement the result is a singl eighth order equat for normal deflect and two fourth order equat relat the displac compon in the shell middl surfac to the normal displac; stability equations for conical shells   the author rewrites v  s  vlasov s equations for  linear  stability theory of shells  prikl  mat  meh  8 1944   109 placements    the result is a single eighth order equation for normal deflection  and two fourth order equations relating the displacement components in the shell middle surface to the normal displacement  
